ENSG00000095637.6	66	66	65.998	0.99997	0.99997	0.998	1
ENSG00000095637.7	84	84	84	1	1	1	1
ENSG00000095637.8	129	129	26.627	0.206411	0.206411	0.001	0.607
ENSG00000095637.9	63	63	62.599	0.993635	0.993635	0.926	1
ENSG00000095637.10	75	75	74.927	0.999027	0.999027	0.989	1
ENSG00000095637.11	227	227	179.959	0.792771	0.792771	0.007	1
ENSG00000095637.12	96	96	93.615	0.975156	0.975156	0.79	1
ENSG00000119977.1	129	129	30.226	0.23431	0.23431	0	0.991
ENSG00000138185.1	37	37	6.857	0.185324	0.185324	0.044	0.382
ENSG00000138185.2	52	52	1.067	0.0205192	0.0205192	0	0.1
ENSG00000188649.1	36	36	4.24	0.117778	0.117778	0	0.659
ENSG00000188649.2	12	12	1.576	0.131333	0.131333	0.085	0.151
ENSG00000188649.3	73	73	14.63	0.200411	0.200411	0	0.925
ENSG00000188649.4	77	77	52.281	0.678974	0.678974	0.001	0.998
ENSG00000188649.5	66	66	11.133	0.168682	0.168682	0	0.958
ENSG00000188649.6	96	96	51.686	0.538396	0.538396	0	1
ENSG00000188649.7	219	219	140.745	0.642671	0.642671	0	1
ENSG00000188649.8	137	137	111.025	0.810401	0.810401	0.029	1
ENSG00000188649.9	129	129	116.649	0.904256	0.904256	0.188	1
ENSG00000188649.10	210	210	142.878	0.680371	0.680371	0	1
ENSG00000188649.11	98	98	44.686	0.45598	0.45598	0.014	1
ENSG00000188649.12	141	141	99.455	0.705355	0.705355	0.003	1
ENSG00000188649.13	103	103	13.895	0.134903	0.134903	0	0.976
ENSG00000188649.14	113	113	70.811	0.626646	0.626646	0	1
ENSG00000188649.15	139	139	123.484	0.888374	0.888374	0	1
ENSG00000188649.16	204	204	154.622	0.757951	0.757951	0.073	1
ENSG00000188649.17	92	92	85.295	0.92712	0.92712	0.62	1
ENSG00000188649.18	171	171	119.227	0.697234	0.697234	0	1
ENSG00000188649.19	76	76	75.88	0.998421	0.998421	0.987	1
ENSG00000188649.20	183	183	162.057	0.885557	0.885557	0.136	1
ENSG00000188649.21	59	59	47.588	0.806576	0.806576	0.134	1
ENSG00000188649.22	178	178	151.961	0.853713	0.853713	0.001	1
ENSG00000095585.1	35	35	4.487	0.1282	0.1282	0.022	0.463
ENSG00000197430.1	9	9	0.07	0.00777778	0.00777778	0.004	0.014
ENSG00000155629.1	172	172	3.234	0.0188023	0.0188023	0	0.345
ENSG00000196233.1	7	7	7	1	1	1	1
ENSG00000196233.2	4342	4342	2026.89	0.46681	0.46681	0	1
ENSG00000187122.1	145	145	1.028	0.00708966	0.00708966	0	0.086
ENSG00000187122.2	30	30	5.197	0.173233	0.173233	0	0.986
ENSG00000213390.1	29	29	28.936	0.997793	0.997793	0.982	1
ENSG00000052749.1	80	80	0.212	0.00265	0.00265	0	0.045
ENSG00000171311.1	7	7	6.928	0.989714	0.989714	0.969	0.999
ENSG00000171311.2	3	3	2.935	0.978333	0.978333	0.958	0.993
ENSG00000171311.3	32	32	2.222	0.0694375	0.0694375	0	0.67
ENSG00000171307.1	58	58	15.394	0.265414	0.265414	0	0.999
ENSG00000155229.1	117	117	21.605	0.184658	0.184658	0.001	0.446
ENSG00000241935.1	12	12	8.647	0.720583	0.720583	0.675	0.754
ENSG00000171160.1	74	74	15.067	0.203608	0.203608	0	0.962
ENSG00000155265.1	9	9	4.834	0.537111	0.537111	0.118	0.955
ENSG00000095713.1	167	167	125.716	0.75279	0.75279	0	1
ENSG00000095713.2	57	57	6.509	0.114193	0.114193	0	0.982
ENSG00000166024.1	3	3	1.85	0.616667	0.616667	0.315	0.833
ENSG00000166024.2	42	42	6.322	0.150524	0.150524	0.003	0.397
ENSG00000107521.1	38	38	5.226	0.137526	0.137526	0	0.975
ENSG00000172987.1	34	34	1.479	0.0435	0.0435	0	0.48
ENSG00000172987.2	1	1	1	1	1	1	1
ENSG00000014919.1	66	66	15.872	0.240485	0.240485	0.001	0.412
ENSG00000023839.1	15	15	4.646	0.309733	0.309733	0	0.985
ENSG00000107554.1	124	124	3.322	0.0267903	0.0267903	0	0.432
ENSG00000107554.2	1156	1156	143.882	0.124465	0.124465	0	0.997
ENSG00000196072.1	77	77	7.315	0.095	0.095	0	0.985
ENSG00000196072.2	31	31	26.855	0.86629	0.86629	0.506	0.942
ENSG00000166136.1	51	51	36.047	0.706804	0.706804	0.047	0.997
ENSG00000075891.1	55	55	54.815	0.996636	0.996636	0.932	1
ENSG00000075891.2	69	69	68.808	0.997217	0.997217	0.924	1
ENSG00000075891.3	83	83	29.882	0.360024	0.360024	0	0.96
ENSG00000119906.1	52	52	51.902	0.998115	0.998115	0.987	1
ENSG00000119906.2	235	235	28.897	0.122966	0.122966	0	0.948
ENSG00000119906.3	75	75	10.161	0.13548	0.13548	0	0.988
ENSG00000055950.1	48	48	47.707	0.993896	0.993896	0.976	1
ENSG00000055950.2	27	27	26.021	0.963741	0.963741	0.921	0.987
ENSG00000055950.3	131	131	34.195	0.261031	0.261031	0	0.976
ENSG00000055950.4	81	81	0.748	0.00923457	0.00923457	0	0.086
ENSG00000055950.5	63	63	58.463	0.927984	0.927984	0.481	1
ENSG00000055950.6	127	127	125.281	0.986465	0.986465	0.76	1
ENSG00000095539.1	404	404	190.972	0.472703	0.472703	0	1
ENSG00000055950.7	30	30	0.998	0.0332667	0.0332667	0	0.109
ENSG00000107815.1	15	15	5.194	0.346267	0.346267	0.004	0.984
ENSG00000186862.1	32	32	0.276	0.008625	0.008625	0.001	0.044
ENSG00000186862.2	4	4	3.89	0.9725	0.9725	0.945	0.989
ENSG00000107819.1	9	9	5.333	0.592556	0.592556	0.001	0.825
ENSG00000107819.2	3	3	2.986	0.995333	0.995333	0.995	0.996
ENSG00000107807.1	36	36	36	1	1	1	1
ENSG00000107807.2	4	4	3.398	0.8495	0.8495	0.836	0.858
ENSG00000166169.1	79	79	1.953	0.0247215	0.0247215	0	0.18
ENSG00000166171.1	73	73	0.666	0.00912329	0.00912329	0	0.057
ENSG00000198408.1	50	50	49.759	0.99518	0.99518	0.953	1
ENSG00000120049.1	48	48	2.768	0.0576667	0.0576667	0	0.882
ENSG00000120049.2	21	21	5.23	0.249048	0.249048	0	0.988
ENSG00000120049.3	99	99	98.842	0.998404	0.998404	0.977	1
ENSG00000120049.4	15	15	1.527	0.1018	0.1018	0.006	0.207
ENSG00000120049.5	96	96	95.833	0.99826	0.99826	0.946	1
ENSG00000120049.6	88	88	86.756	0.985864	0.985864	0.647	1
ENSG00000120029.1	183	183	41.789	0.228355	0.228355	0	1
ENSG00000198728.1	83	83	82.752	0.997012	0.997012	0.905	1
ENSG00000198728.2	25	25	24.998	0.99992	0.99992	0.999	1
ENSG00000166197.1	3	3	1.43	0.476667	0.476667	0.47	0.483
ENSG00000166197.2	30	30	0.463	0.0154333	0.0154333	0	0.17
ENSG00000059915.1	198	198	197.577	0.997864	0.997864	0.962	1
ENSG00000107872.1	183	183	15.485	0.0846175	0.0846175	0	0.891
ENSG00000107872.2	78	78	41.075	0.526603	0.526603	0	1
ENSG00000107872.3	5	5	4.915	0.983	0.983	0.953	0.998
ENSG00000138111.1	87	87	0.728	0.00836782	0.00836782	0	0.022
ENSG00000107882.1	150	150	9.323	0.0621533	0.0621533	0	1
ENSG00000107882.2	6	6	0.008	0.00133333	0.00133333	0	0.003
ENSG00000156398.1	2	2	0.003	0.0015	0.0015	0.001	0.002
ENSG00000156398.2	11	11	0.013	0.00118182	0.00118182	0	0.008
ENSG00000156398.3	25	25	0.8	0.032	0.032	0.004	0.251
ENSG00000166272.1	90	90	89.423	0.993589	0.993589	0.897	1
ENSG00000148795.1	3	3	0.114	0.038	0.038	0.02	0.051
ENSG00000148842.1	38	38	0.465	0.0122368	0.0122368	0	0.051
ENSG00000076685.1	45	45	0.995	0.0221111	0.0221111	0	0.098
ENSG00000076685.2	24	24	23.943	0.997625	0.997625	0.996	0.999
ENSG00000076685.3	34	34	33.999	0.999971	0.999971	0.999	1
ENSG00000156374.1	109	109	107.994	0.990771	0.990771	0.899	1
ENSG00000156374.2	60	60	59.99	0.999833	0.999833	0.998	1
ENSG00000156374.3	56	56	55.994	0.999893	0.999893	0.997	1
ENSG00000107954.1	34	34	32.355	0.951618	0.951618	0.854	0.997
ENSG00000107957.1	84	84	83.97	0.999643	0.999643	0.994	1
ENSG00000065618.1	32	32	4.057	0.126781	0.126781	0	0.64
ENSG00000197748.1	12	12	11.209	0.934083	0.934083	0.791	0.993
ENSG00000197748.2	4	4	0.561	0.14025	0.14025	0.109	0.155
ENSG00000197748.3	24	24	4.212	0.1755	0.1755	0.003	0.976
ENSG00000197748.4	3	3	1.121	0.373667	0.373667	0.285	0.437
ENSG00000120051.1	48	48	0.217	0.00452083	0.00452083	0	0.021
ENSG00000108018.1	65	65	64.993	0.999892	0.999892	0.997	1
ENSG00000108018.2	32	32	19.146	0.598313	0.598313	0	1
ENSG00000108018.3	161	161	160.552	0.997217	0.997217	0.964	1
ENSG00000119950.1	274	274	270.611	0.987631	0.987631	0.841	1
ENSG00000150593.1	10	10	1.696	0.1696	0.1696	0.116	0.26
ENSG00000214413.1	157	157	40.661	0.258987	0.258987	0.002	0.906
ENSG00000119927.1	12	12	11.75	0.979167	0.979167	0.888	1
ENSG00000197142.1	139	139	19.671	0.141518	0.141518	0	0.966
ENSG00000197142.2	29	29	28.981	0.999345	0.999345	0.995	1
ENSG00000023041.1	14	14	0.133	0.0095	0.0095	0	0.058
ENSG00000151532.1	52	52	1.496	0.0287692	0.0287692	0	0.157
ENSG00000148737.1	69	69	68.975	0.999638	0.999638	0.996	1
ENSG00000148737.2	144	144	143.717	0.998035	0.998035	0.952	1
ENSG00000148737.3	3	3	3	1	1	1	1
ENSG00000148737.4	3	3	3	1	1	1	1
ENSG00000148737.5	123	123	120.288	0.977951	0.977951	0.486	1
ENSG00000148737.6	15	15	14.992	0.999467	0.999467	0.997	1
ENSG00000148737.7	73	73	72.992	0.99989	0.99989	0.997	1
ENSG00000148737.8	7	7	7	1	1	1	1
ENSG00000197893.1	3	3	0.104	0.0346667	0.0346667	0.022	0.043
ENSG00000197893.2	20	20	19.69	0.9845	0.9845	0.932	0.999
ENSG00000197893.3	4	4	3.998	0.9995	0.9995	0.998	1
ENSG00000165806.1	224	224	1.974	0.0088125	0.0088125	0	0.077
ENSG00000165806.2	35	35	21.028	0.6008	0.6008	0.174	0.924
ENSG00000165806.3	31	31	3.338	0.107677	0.107677	0	0.808
ENSG00000165806.4	74	74	1.256	0.016973	0.016973	0	0.111
ENSG00000148735.1	28	28	27.83	0.993929	0.993929	0.955	1
ENSG00000148735.2	42	42	28.812	0.686	0.686	0.188	0.989
ENSG00000148735.3	180	180	64.31	0.357278	0.357278	0	0.999
ENSG00000165813.1	4	4	3.066	0.7665	0.7665	0.727	0.785
ENSG00000095627.1	5	5	4.983	0.9966	0.9966	0.995	0.998
ENSG00000165816.1	4	4	2.527	0.63175	0.63175	0.283	0.816
ENSG00000165816.2	56	56	5.888	0.105143	0.105143	0	0.935
ENSG00000169129.1	54	54	53.949	0.999056	0.999056	0.989	1
ENSG00000099204.1	3	3	2.893	0.964333	0.964333	0.963	0.966
ENSG00000099204.2	5	5	4.053	0.8106	0.8106	0.695	0.918
ENSG00000099204.3	6	6	6	1	1	1	1
ENSG00000099204.4	35	35	21.353	0.610086	0.610086	0	1
ENSG00000099204.5	84	84	67.015	0.797798	0.797798	0.002	1
ENSG00000099204.6	64	64	11.933	0.186453	0.186453	0.001	0.464
ENSG00000151553.1	12	12	8.938	0.744833	0.744833	0.051	0.999
ENSG00000151553.2	49	49	2.624	0.053551	0.053551	0.002	0.124
ENSG00000151553.3	25	25	0.28	0.0112	0.0112	0.001	0.065
ENSG00000107518.1	92	92	38.458	0.418022	0.418022	0.005	0.994
ENSG00000107518.2	56	56	54.4	0.971429	0.971429	0.853	1
ENSG00000151892.1	15	15	14.969	0.997933	0.997933	0.993	1
ENSG00000266200.1	2	2	1.953	0.9765	0.9765	0.976	0.977
ENSG00000165863.1	146	146	11.152	0.0763836	0.0763836	0	0.431
ENSG00000165868.1	71	71	24.841	0.349873	0.349873	0	1
ENSG00000165868.2	19	19	0.079	0.00415789	0.00415789	0	0.018
ENSG00000165868.3	88	88	87.275	0.991761	0.991761	0.88	1
ENSG00000165868.4	3	3	3	1	1	1	1
ENSG00000188316.1	3	3	0.002	0.000666667	0.000666667	0	0.001
ENSG00000188316.2	6	6	0.015	0.0025	0.0025	0	0.006
ENSG00000187164.1	211	211	130.193	0.617028	0.617028	0.001	1
ENSG00000187164.2	4	4	4	1	1	1	1
ENSG00000187164.3	193	193	192.834	0.99914	0.99914	0.975	1
ENSG00000187164.4	121	121	120.97	0.999752	0.999752	0.997	1
ENSG00000188316.3	74	74	3.362	0.0454324	0.0454324	0	0.273
ENSG00000148704.1	94	94	25	0.265957	0.265957	0	0.937
ENSG00000148704.2	38	38	37.471	0.986079	0.986079	0.804	1
ENSG00000107560.1	60	60	0.977	0.0162833	0.0162833	0	0.063
ENSG00000148908.1	25	25	12.681	0.50724	0.50724	0	0.989
ENSG00000148908.2	7	7	6.95	0.992857	0.992857	0.978	1
ENSG00000151923.1	4	4	4	1	1	1	1
ENSG00000151923.2	51	51	51	1	1	1	1
ENSG00000151929.1	6	6	0.021	0.0035	0.0035	0	0.011
ENSG00000198825.1	48	48	6.657	0.138687	0.138687	0	0.996
ENSG00000198825.2	249	249	145.429	0.584052	0.584052	0	1
ENSG00000198825.3	56	56	20.556	0.367071	0.367071	0	0.984
ENSG00000198825.4	43	43	0.596	0.0138605	0.0138605	0	0.052
ENSG00000107651.1	63	63	21.459	0.340619	0.340619	0	0.969
ENSG00000203805.1	26	26	1.222	0.047	0.047	0	0.119
ENSG00000066468.1	90	90	27.336	0.303733	0.303733	0	0.944
ENSG00000066468.2	63	63	62.913	0.998619	0.998619	0.988	1
ENSG00000066468.3	6	6	5.986	0.997667	0.997667	0.996	0.999
ENSG00000066468.4	145	145	144.993	0.999952	0.999952	0.997	1
ENSG00000066468.5	6	6	6	1	1	1	1
ENSG00000066468.6	40	40	32.19	0.80475	0.80475	0.122	1
ENSG00000066468.7	24	24	0.06	0.0025	0.0025	0	0.016
ENSG00000066468.8	17	17	0.052	0.00305882	0.00305882	0	0.011
ENSG00000066468.9	8	8	7.08	0.885	0.885	0.409	0.999
ENSG00000107669.1	129	129	127.393	0.987543	0.987543	0.898	1
ENSG00000107669.2	85	85	83.062	0.9772	0.9772	0.881	1
ENSG00000107672.1	107	107	13.847	0.129411	0.129411	0.017	0.265
ENSG00000138162.1	33	33	32.742	0.992182	0.992182	0.873	1
ENSG00000138162.2	60	60	29.547	0.49245	0.49245	0	1
ENSG00000138162.3	113	113	15.395	0.136239	0.136239	0	0.708
ENSG00000138162.4	5313	5313	508.262	0.0956638	0.0956638	0	1
ENSG00000138162.5	261	261	26.093	0.0999732	0.0999732	0	0.999
ENSG00000138162.6	126	126	11.611	0.0921508	0.0921508	0	0.701
ENSG00000138162.7	135	135	33.721	0.249785	0.249785	0	0.969
ENSG00000138162.8	119	119	86.51	0.726975	0.726975	0.002	0.999
ENSG00000138162.9	36	36	35.97	0.999167	0.999167	0.996	1
ENSG00000138162.10	93	93	20.21	0.217312	0.217312	0	0.991
ENSG00000138162.11	2	2	1.708	0.854	0.854	0.806	0.902
ENSG00000138162.12	9	9	9	1	1	1	1
ENSG00000138162.13	132	132	126.169	0.955826	0.955826	0.087	1
ENSG00000107679.1	105	105	104.973	0.999743	0.999743	0.99	1
ENSG00000187908.1	33	33	0.068	0.00206061	0.00206061	0	0.01
ENSG00000187908.2	324	324	66.762	0.206056	0.206056	0	0.999
ENSG00000187908.3	30	30	0.013	0.000433333	0.000433333	0	0.003
ENSG00000179988.1	2	2	0.961	0.4805	0.4805	0.122	0.839
ENSG00000179988.2	200	200	182.07	0.91035	0.91035	0.237	1
ENSG00000154473.1	21	21	20.778	0.989429	0.989429	0.943	1
ENSG00000121898.1	60	60	0.993	0.01655	0.01655	0	0.066
ENSG00000121898.2	110	110	47.139	0.428536	0.428536	0	0.954
ENSG00000182022.1	174	174	41.092	0.236161	0.236161	0	1
ENSG00000107902.1	15	15	0.026	0.00173333	0.00173333	0.001	0.003
ENSG00000189319.1	12	12	0.389	0.0324167	0.0324167	0.004	0.056
ENSG00000175029.1	262	262	0.608	0.00232061	0.00232061	0	0.041
ENSG00000175029.2	1678	1678	697.82	0.415864	0.415864	0	1
ENSG00000175018.1	126	126	0.998	0.00792063	0.00792063	0	0.083
ENSG00000175018.2	33	33	0.49	0.0148485	0.0148485	0.004	0.053
ENSG00000107938.1	102	102	101.948	0.99949	0.99949	0.995	1
ENSG00000107938.2	323	323	7.614	0.0235728	0.0235728	0	0.476
ENSG00000188690.1	45	45	3.007	0.0668222	0.0668222	0	0.189
ENSG00000188690.2	129	129	27.975	0.21686	0.21686	0	0.574
ENSG00000188690.3	12	12	0.142	0.0118333	0.0118333	0	0.027
ENSG00000188690.4	26	26	5.28	0.203077	0.203077	0.043	0.318
ENSG00000188690.5	8	8	7.78	0.9725	0.9725	0.893	0.999
ENSG00000107949.1	105	105	0.443	0.00421905	0.00421905	0	0.05
ENSG00000107949.2	119	119	1.545	0.0129832	0.0129832	0	0.082
ENSG00000203780.1	18	18	0.07	0.00388889	0.00388889	0	0.013
ENSG00000203780.2	4	4	3.989	0.99725	0.99725	0.993	1
ENSG00000148848.1	104	104	0.419	0.00402885	0.00402885	0	0.045
ENSG00000154493.1	63	63	16.965	0.269286	0.269286	0.001	0.992
ENSG00000150760.1	63	63	63	1	1	1	1
ENSG00000132334.1	35	35	25.733	0.735229	0.735229	0.527	0.999
ENSG00000108001.1	113	113	112.868	0.998832	0.998832	0.977	1
ENSG00000108001.2	108	108	107.984	0.999852	0.999852	0.992	1
ENSG00000108001.3	27	27	27	1	1	1	1
ENSG00000176171.1	31	31	0.245	0.00790323	0.00790323	0	0.082
ENSG00000176171.2	4	4	3.803	0.95075	0.95075	0.888	0.986
ENSG00000165752.1	61	61	7.044	0.115475	0.115475	0	0.979
ENSG00000165752.2	140	140	5.144	0.0367429	0.0367429	0	0.281
ENSG00000165752.3	8	8	0.452	0.0565	0.0565	0.034	0.084
ENSG00000165752.4	301	301	33.575	0.111545	0.111545	0	0.646
ENSG00000148814.1	24	24	0.013	0.000541667	0.000541667	0	0.002
ENSG00000148814.2	16	16	1.924	0.12025	0.12025	0.029	0.242
ENSG00000148814.3	79	79	0.122	0.0015443	0.0015443	0	0.009
ENSG00000148814.4	97	97	1.643	0.0169381	0.0169381	0	0.242
ENSG00000148814.5	119	119	1.759	0.0147815	0.0147815	0	0.261
ENSG00000148814.6	127	127	0.989	0.0077874	0.0077874	0	0.065
ENSG00000148814.7	177	177	11.973	0.0676441	0.0676441	0	0.819
ENSG00000171813.1	14	14	0.728	0.052	0.052	0.001	0.263
ENSG00000068383.1	75	75	1.396	0.0186133	0.0186133	0	0.277
ENSG00000068383.2	74	74	34.053	0.460176	0.460176	0	0.997
ENSG00000171811.1	137	137	45.844	0.334628	0.334628	0	0.918
ENSG00000171811.2	38	38	0.116	0.00305263	0.00305263	0	0.017
ENSG00000171811.3	252	252	1.665	0.00660714	0.00660714	0	0.207
ENSG00000197177.1	222	222	0.698	0.00314414	0.00314414	0	0.023
ENSG00000197177.2	142	142	0.663	0.00466901	0.00466901	0	0.022
ENSG00000197177.3	371	371	40.594	0.109418	0.109418	0	0.992
ENSG00000197177.4	100	100	0.218	0.00218	0.00218	0	0.023
ENSG00000197177.5	270	270	0.412	0.00152593	0.00152593	0	0.015
ENSG00000197177.6	157	157	0.141	0.000898089	0.000898089	0	0.007
ENSG00000197177.7	112	112	0.147	0.0013125	0.0013125	0	0.013
ENSG00000197177.8	225	225	0.934	0.00415111	0.00415111	0	0.047
ENSG00000197177.9	33	33	14.602	0.442485	0.442485	0	0.998
ENSG00000197177.10	138	138	7.229	0.0523841	0.0523841	0	0.999
ENSG00000197177.11	260	260	2.121	0.00815769	0.00815769	0	0.046
ENSG00000197177.12	130	130	2.496	0.0192	0.0192	0	0.129
ENSG00000171798.1	42	42	5.814	0.138429	0.138429	0	0.991
ENSG00000151651.1	195	195	1.087	0.00557436	0.00557436	0	0.057
ENSG00000130640.1	84	84	0.574	0.00683333	0.00683333	0	0.024
ENSG00000198546.1	109	109	0.709	0.00650459	0.00650459	0	0.083
ENSG00000130643.1	15	15	0.011	0.000733333	0.000733333	0	0.003
ENSG00000130643.2	231	231	3.104	0.0134372	0.0134372	0	0.77
ENSG00000148803.1	7	7	0.001	0.000142857	0.000142857	0	0.001
ENSG00000148832.1	83	83	2.265	0.0272892	0.0272892	0	0.172
ENSG00000171772.1	138	138	12.783	0.0926304	0.0926304	0	0.917
ENSG00000171772.2	35	35	26.001	0.742886	0.742886	0.005	1
ENSG00000171772.3	73	73	0.434	0.00594521	0.00594521	0	0.055
ENSG00000171772.4	375	375	1.925	0.00513333	0.00513333	0	0.046
ENSG00000225899.1	3	3	0.03	0.01	0.01	0.009	0.011
ENSG00000177951.1	95	95	5.63	0.0592632	0.0592632	0	0.247
ENSG00000177951.2	196	196	4.146	0.0211531	0.0211531	0	0.075
ENSG00000177951.3	141	141	20.164	0.143007	0.143007	0	0.991
ENSG00000177963.1	75	75	2.722	0.0362933	0.0362933	0	0.183
ENSG00000177963.2	12	12	4.299	0.35825	0.35825	0.062	0.745
ENSG00000177963.3	88	88	13.286	0.150977	0.150977	0	0.985
ENSG00000177963.4	39	39	0.11	0.00282051	0.00282051	0	0.011
ENSG00000177963.5	18	18	13.431	0.746167	0.746167	0.149	0.999
ENSG00000177963.6	24	24	2.05	0.0854167	0.0854167	0	0.807
ENSG00000177963.7	145	145	20.467	0.141152	0.141152	0	0.991
ENSG00000142082.1	54	54	7.735	0.143241	0.143241	0	0.689
ENSG00000185627.1	85	85	31.084	0.365694	0.365694	0	0.999
ENSG00000185627.2	9	9	2.355	0.261667	0.261667	0.006	0.766
ENSG00000142102.1	95	95	2.549	0.0268316	0.0268316	0	0.861
ENSG00000185201.1	192	192	35.695	0.185911	0.185911	0	0.95
ENSG00000184363.1	81	81	1.145	0.0141358	0.0141358	0	0.179
ENSG00000184363.2	210	210	16.037	0.0763667	0.0763667	0	0.925
ENSG00000185187.1	40	40	0.049	0.001225	0.001225	0	0.004
ENSG00000023191.1	100	100	1.497	0.01497	0.01497	0	0.164
ENSG00000174775.1	63	63	62.986	0.999778	0.999778	0.998	1
ENSG00000185522.1	64	64	5.082	0.0794063	0.0794063	0	0.738
ENSG00000185522.2	55	55	9.161	0.166564	0.166564	0	0.978
ENSG00000099849.1	63	63	0.447	0.00709524	0.00709524	0	0.165
ENSG00000070047.1	3	3	2.665	0.888333	0.888333	0.879	0.894
ENSG00000185507.1	20	20	1.339	0.06695	0.06695	0.006	0.162
ENSG00000177042.1	38	38	2.179	0.0573421	0.0573421	0	0.375
ENSG00000177042.2	61	61	0.97	0.0159016	0.0159016	0	0.082
ENSG00000177042.3	205	205	0.849	0.00414146	0.00414146	0	0.085
ENSG00000177106.1	48	48	0.953	0.0198542	0.0198542	0	0.396
ENSG00000177106.2	4	4	0.953	0.23825	0.23825	0.197	0.263
ENSG00000177225.1	131	131	0.546	0.00416794	0.00416794	0	0.022
ENSG00000177225.2	85	85	0.278	0.00327059	0.00327059	0	0.017
ENSG00000177225.3	41	41	0.907	0.022122	0.022122	0	0.223
ENSG00000214063.1	40	40	0.039	0.000975	0.000975	0	0.004
ENSG00000214063.2	17	17	16.981	0.998882	0.998882	0.994	1
ENSG00000177830.1	2	2	1.322	0.661	0.661	0.652	0.67
ENSG00000177830.2	1	1	0.978	0.978	0.978	0.978	0.978
ENSG00000177830.3	75	75	0.905	0.0120667	0.0120667	0	0.07
ENSG00000177830.4	5	5	4.524	0.9048	0.9048	0.781	0.99
ENSG00000183020.1	85	85	0.18	0.00211765	0.00211765	0	0.011
ENSG00000183020.2	37	37	0.021	0.000567568	0.000567568	0	0.003
ENSG00000183020.3	49	49	0.657	0.0134082	0.0134082	0	0.084
ENSG00000183020.4	15	15	2.54	0.169333	0.169333	0	0.9
ENSG00000183020.5	82	82	0.255	0.00310976	0.00310976	0	0.02
ENSG00000184956.1	103	103	2.248	0.0218252	0.0218252	0	0.464
ENSG00000184956.2	128	128	0.302	0.00235938	0.00235938	0	0.066
ENSG00000184956.3	124	124	0.491	0.00395968	0.00395968	0	0.073
ENSG00000117983.1	26	26	0.024	0.000923077	0.000923077	0	0.005
ENSG00000174672.1	229	229	2.787	0.0121703	0.0121703	0	0.119
ENSG00000174672.2	66	66	65.943	0.999136	0.999136	0.985	1
ENSG00000174672.3	86	86	85.955	0.999477	0.999477	0.989	1
ENSG00000174672.4	224	224	223.156	0.996232	0.996232	0.944	1
ENSG00000182208.1	2	2	1.908	0.954	0.954	0.939	0.969
ENSG00000182208.2	6	6	1.898	0.316333	0.316333	0.195	0.55
ENSG00000250644.1	150	150	145.083	0.96722	0.96722	0.212	1
ENSG00000250644.2	138	138	89.393	0.647775	0.647775	0.003	1
ENSG00000117984.1	117	117	0.991	0.00847009	0.00847009	0	0.318
ENSG00000117984.2	23	23	4.55	0.197826	0.197826	0	0.878
ENSG00000149043.1	16	16	0.03	0.001875	0.001875	0	0.011
ENSG00000130598.1	15	15	0.077	0.00513333	0.00513333	0	0.014
ENSG00000130598.2	7	7	5.346	0.763714	0.763714	0.349	0.958
ENSG00000130592.1	437	437	0.718	0.00164302	0.00164302	0	0.043
ENSG00000130592.2	26	26	0.093	0.00357692	0.00357692	0	0.011
ENSG00000130592.3	2	2	0	0	0	0	0
ENSG00000130592.4	107	107	0.066	0.000616822	0.000616822	0	0.005
ENSG00000130595.1	21	21	17.212	0.819619	0.819619	0.039	0.99
ENSG00000130595.2	12	12	11.943	0.99525	0.99525	0.986	0.998
ENSG00000130595.3	41	41	40.876	0.996976	0.996976	0.982	1
ENSG00000214026.1	195	195	0.344	0.0017641	0.0017641	0	0.011
ENSG00000214026.2	204	204	2.629	0.0128873	0.0128873	0	0.171
ENSG00000214026.3	79	79	0.095	0.00120253	0.00120253	0	0.007
ENSG00000167244.1	162	162	70.783	0.436932	0.436932	0.002	0.953
ENSG00000254647.1	69	69	1.658	0.024029	0.024029	0	0.237
ENSG00000180176.1	81	81	0.481	0.00593827	0.00593827	0	0.05
ENSG00000180176.2	12	12	6.353	0.529417	0.529417	0.001	0.978
ENSG00000064201.1	33	33	1.697	0.0514242	0.0514242	0	0.873
ENSG00000110651.1	51	51	0.078	0.00152941	0.00152941	0	0.006
ENSG00000110651.2	33	33	0.568	0.0172121	0.0172121	0	0.051
ENSG00000110651.3	42	42	0.1	0.00238095	0.00238095	0	0.014
ENSG00000110651.4	95	95	0.179	0.00188421	0.00188421	0	0.021
ENSG00000110651.5	85	85	0.172	0.00202353	0.00202353	0	0.01
ENSG00000110651.6	199	199	3.046	0.0153065	0.0153065	0	0.983
ENSG00000110651.7	63	63	5.235	0.0830952	0.0830952	0	0.989
ENSG00000070985.1	3	3	0.031	0.0103333	0.0103333	0.005	0.014
ENSG00000070985.2	24	24	3.419	0.142458	0.142458	0	0.821
ENSG00000070985.3	6	6	0.192	0.032	0.032	0.001	0.068
ENSG00000053918.1	23	23	0.049	0.00213043	0.00213043	0	0.01
ENSG00000053918.2	5	5	0.051	0.0102	0.0102	0.004	0.014
ENSG00000053918.3	84	84	0.907	0.0107976	0.0107976	0	0.04
ENSG00000053918.4	92	92	0.118	0.00128261	0.00128261	0	0.014
ENSG00000129757.1	5	5	2.833	0.5666	0.5666	0.496	0.629
ENSG00000129757.2	5	5	1.871	0.3742	0.3742	0.32	0.548
ENSG00000254827.1	306	306	12.461	0.0407222	0.0407222	0	0.53
